Day,Month,Year,Content ID,Reaction Type,Content Type,Category,Sentiment,Score
Sun,Dec,2020,990f1598-4dbb-403c-a5b2-48de2c30b1ca,hate,audio,food,negative,5
Fri,Nov,2020,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,hate,video,animals,negative,5
Tue,May,2021,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,hate,video,animals,negative,5
Wed,Jul,2020,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,hate,video,travel,negative,5
Mon,Mar,2021,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,hate,video,travel,negative,5
Mon,Dec,2020,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,hate,video,travel,negative,5
Sun,Aug,2020,0701343b-6105-40e4-b275-7f3d292b9e20,hate,photo,tennis,negative,5
Sun,Oct,2020,451b228b-9d66-45a4-b6fa-46c502562b5f,hate,video,healthy eating,negative,5
Thu,Aug,2020,451b228b-9d66-45a4-b6fa-46c502562b5f,hate,video,healthy eating,negative,5
Fri,Nov,2020,451b228b-9d66-45a4-b6fa-46c502562b5f,hate,video,healthy eating,negative,5
Wed,Jun,2021,451b228b-9d66-45a4-b6fa-46c502562b5f,hate,video,healthy eating,negative,5
Thu,May,2021,451b228b-9d66-45a4-b6fa-46c502562b5f,hate,video,healthy eating,negative,5
Thu,Sep,2020,c9082d3b-6f2b-4057-a0b8-3538a247982a,hate,GIF,healthy eating,negative,5
Mon,May,2021,c9082d3b-6f2b-4057-a0b8-3538a247982a,hate,GIF,healthy eating,negative,5
Fri,Nov,2020,c9082d3b-6f2b-4057-a0b8-3538a247982a,hate,GIF,healthy eating,negative,5
Wed,Apr,2021,1dbed432-50e6-4955-9ac8-798fb60b2f0e,hate,video,science,negative,5
Sat,Mar,2021,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,hate,audio,food,negative,5
Sun,Jun,2021,2664a681-e732-422f-b529-02fabb6ec9ab,hate,audio,healthy eating,negative,5
Fri,Mar,2021,2664a681-e732-422f-b529-02fabb6ec9ab,hate,audio,healthy eating,negative,5
Mon,Nov,2020,2664a681-e732-422f-b529-02fabb6ec9ab,hate,audio,healthy eating,negative,5
Mon,Dec,2020,aad272f0-2b16-478b-b2c5-c502b060fc30,hate,photo,dogs,negative,5
Tue,Oct,2020,1dec5263-8a54-43fb-bfbe-a388d2919e74,hate,GIF,food,negative,5
Mon,Jan,2021,1dec5263-8a54-43fb-bfbe-a388d2919e74,hate,GIF,food,negative,5
Thu,Dec,2020,c75dfa33-cd71-486f-b4e1-f5e9133ae873,hate,photo,veganism,negative,5
Thu,Jul,2020,c75dfa33-cd71-486f-b4e1-f5e9133ae873,hate,photo,veganism,negative,5
Thu,Aug,2020,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,hate,GIF,veganism,negative,5
Sat,Feb,2021,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,hate,GIF,veganism,negative,5
Sun,Jul,2020,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,hate,GIF,veganism,negative,5
Tue,Jan,2021,09f2e925-5086-42ad-8160-e763396a36ca,hate,audio,dogs,negative,5
Wed,Dec,2020,09f2e925-5086-42ad-8160-e763396a36ca,hate,audio,dogs,negative,5
Sun,Dec,2020,6cbac852-fec6-49e2-95db-d62edeb477d0,hate,video,healthy eating,negative,5
Thu,Jun,2020,6cbac852-fec6-49e2-95db-d62edeb477d0,hate,video,healthy eating,negative,5
Wed,Dec,2020,6cbac852-fec6-49e2-95db-d62edeb477d0,hate,video,healthy eating,negative,5
Tue,Aug,2020,6cbac852-fec6-49e2-95db-d62edeb477d0,hate,video,healthy eating,negative,5
Mon,Mar,2021,445a06c1-3dea-4129-90eb-2384c0534eb6,hate,GIF,technology,negative,5
Thu,May,2021,445a06c1-3dea-4129-90eb-2384c0534eb6,hate,GIF,technology,negative,5
Sat,Jan,2021,445a06c1-3dea-4129-90eb-2384c0534eb6,hate,GIF,technology,negative,5
Sat,Jun,2020,445a06c1-3dea-4129-90eb-2384c0534eb6,hate,GIF,technology,negative,5
Mon,May,2021,445a06c1-3dea-4129-90eb-2384c0534eb6,hate,GIF,technology,negative,5
Thu,Nov,2020,abf9ec3b-1d0f-4238-a8f8-137072dab287,hate,GIF,veganism,negative,5
Fri,Jun,2021,abf9ec3b-1d0f-4238-a8f8-137072dab287,hate,GIF,veganism,negative,5
Fri,Jun,2020,abf9ec3b-1d0f-4238-a8f8-137072dab287,hate,GIF,veganism,negative,5
Fri,Jun,2021,abf9ec3b-1d0f-4238-a8f8-137072dab287,hate,GIF,veganism,negative,5
Mon,Sep,2020,1b6f05f1-df9e-4ad4-989e-029baf20478f,hate,audio,fitness,negative,5
Fri,Jan,2021,1b6f05f1-df9e-4ad4-989e-029baf20478f,hate,audio,fitness,negative,5
Fri,Apr,2021,1a5b511a-7199-4f05-988a-1f1d0380ca11,hate,GIF,travel,negative,5
Wed,Nov,2020,5ac2552c-15a5-41ed-8d67-9c57bce74ebc,hate,video,travel,negative,5
Tue,Nov,2020,5ac2552c-15a5-41ed-8d67-9c57bce74ebc,hate,video,travel,negative,5
Thu,Jan,2021,b5966298-63d8-403e-96ab-9a610eb9752d,hate,GIF,soccer,negative,5
Tue,Mar,2021,ec69ad7c-c57b-4d10-ad0f-930ff10bf687,hate,video,science,negative,5
Sun,Jun,2020,51a9bf9c-2c90-487b-ad37-9db7f18c36e7,hate,video,travel,negative,5
Sun,Jan,2021,51a9bf9c-2c90-487b-ad37-9db7f18c36e7,hate,video,travel,negative,5
Thu,Nov,2020,51a9bf9c-2c90-487b-ad37-9db7f18c36e7,hate,video,travel,negative,5
Sat,Feb,2021,9c542f56-b0ec-4df1-b95e-f56e1c467813,hate,audio,food,negative,5
Fri,Feb,2021,9c542f56-b0ec-4df1-b95e-f56e1c467813,hate,audio,food,negative,5
Sun,Nov,2020,41c97dd6-3f0d-4a6c-9083-2163e8e08e19,hate,video,public speaking,negative,5
Fri,Dec,2020,41c97dd6-3f0d-4a6c-9083-2163e8e08e19,hate,video,public speaking,negative,5
Wed,Jan,2021,41c97dd6-3f0d-4a6c-9083-2163e8e08e19,hate,video,public speaking,negative,5
Sat,Jan,2021,e8d62710-7e3a-4bef-b6da-edaaed70c401,hate,photo,healthy eating,negative,5
Sun,Jan,2021,e8d62710-7e3a-4bef-b6da-edaaed70c401,hate,photo,healthy eating,negative,5
Sat,Jan,2021,e8d62710-7e3a-4bef-b6da-edaaed70c401,hate,photo,healthy eating,negative,5
Mon,Mar,2021,e8d62710-7e3a-4bef-b6da-edaaed70c401,hate,photo,healthy eating,negative,5
Sat,Dec,2020,d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,hate,video,culture,negative,5
Mon,Jan,2021,d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,hate,video,culture,negative,5
Wed,Jun,2021,95fe7e7c-f327-4a0a-af06-5a88346f8546,hate,video,science,negative,5
Thu,Jun,2021,95fe7e7c-f327-4a0a-af06-5a88346f8546,hate,video,science,negative,5
Sun,Jun,2020,95fe7e7c-f327-4a0a-af06-5a88346f8546,hate,video,science,negative,5
Fri,Mar,2021,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,hate,photo,animals,negative,5
Mon,May,2021,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,hate,photo,animals,negative,5
Thu,Aug,2020,8b08e78c-4798-463a-b868-a0dc9fde777f,hate,GIF,public speaking,negative,5
Thu,May,2021,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,hate,audio,science,negative,5
Sun,Aug,2020,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,hate,audio,science,negative,5
Wed,Mar,2021,4304a382-1527-4e7d-af7b-691d976f9ad4,hate,video,tennis,negative,5
Fri,Feb,2021,4304a382-1527-4e7d-af7b-691d976f9ad4,hate,video,tennis,negative,5
Wed,Jun,2021,4304a382-1527-4e7d-af7b-691d976f9ad4,hate,video,tennis,negative,5
Mon,May,2021,2ceee25a-8461-4409-ab41-7a72d97d722d,hate,photo,animals,negative,5
Thu,Aug,2020,2ceee25a-8461-4409-ab41-7a72d97d722d,hate,photo,animals,negative,5
Thu,Mar,2021,6407f238-511b-4ade-b77b-0f3bc8b2f300,hate,audio,studying,negative,5
Tue,Sep,2020,a4f6b4c2-36bd-4232-bef8-66577a601163,hate,photo,animals,negative,5
Thu,Jun,2021,a4f6b4c2-36bd-4232-bef8-66577a601163,hate,photo,animals,negative,5
Thu,Feb,2021,8838fd48-05c4-4b57-a192-35e9ff67f9b2,hate,video,soccer,negative,5
Sun,Sep,2020,8838fd48-05c4-4b57-a192-35e9ff67f9b2,hate,video,soccer,negative,5
Sat,Jul,2020,8838fd48-05c4-4b57-a192-35e9ff67f9b2,hate,video,soccer,negative,5
Tue,Dec,2020,01396602-c759-4a17-90f0-8f9b3ca11b30,hate,GIF,tennis,negative,5
Sun,Mar,2021,01396602-c759-4a17-90f0-8f9b3ca11b30,hate,GIF,tennis,negative,5
Mon,Nov,2020,01396602-c759-4a17-90f0-8f9b3ca11b30,hate,GIF,tennis,negative,5
Fri,Dec,2020,01396602-c759-4a17-90f0-8f9b3ca11b30,hate,GIF,tennis,negative,5
Sat,Oct,2020,3ca5a22f-aebc-4421-a960-d787d732f1ec,hate,audio,healthy eating,negative,5
Tue,Nov,2020,3ca5a22f-aebc-4421-a960-d787d732f1ec,hate,audio,healthy eating,negative,5
Sat,Dec,2020,3ca5a22f-aebc-4421-a960-d787d732f1ec,hate,audio,healthy eating,negative,5
Fri,May,2021,3ca5a22f-aebc-4421-a960-d787d732f1ec,hate,audio,healthy eating,negative,5
Sat,Jun,2020,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,hate,photo,travel,negative,5
Sun,Feb,2021,e3107f22-f36a-4d88-9fca-1b842e141db8,hate,GIF,food,negative,5
Tue,Mar,2021,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,hate,photo,education,negative,5
Tue,Jul,2020,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,hate,photo,education,negative,5
Tue,Feb,2021,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,hate,photo,education,negative,5
Mon,Aug,2020,b9ff65d6-b79a-4f9b-8745-10088ddf9934,hate,video,animals,negative,5
Tue,Feb,2021,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,hate,GIF,culture,negative,5
Sun,Jan,2021,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,hate,photo,animals,negative,5
Sun,Mar,2021,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,hate,photo,animals,negative,5
Sun,Jul,2020,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,hate,photo,animals,negative,5
Fri,Oct,2020,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,hate,audio,cooking,negative,5
Wed,Jan,2021,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,hate,audio,cooking,negative,5
Sun,Apr,2021,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,hate,audio,cooking,negative,5
Tue,Feb,2021,8caec934-9519-47de-8dd4-b6d65e279661,hate,audio,public speaking,negative,5
Fri,Oct,2020,9b480f9e-cef3-46cc-8ea1-c116cded9661,hate,audio,public speaking,negative,5
Wed,Jun,2021,c24a56ff-256e-46eb-9936-a6284451fc61,hate,video,studying,negative,5
Tue,Jun,2021,c24a56ff-256e-46eb-9936-a6284451fc61,hate,video,studying,negative,5
Thu,May,2021,c24a56ff-256e-46eb-9936-a6284451fc61,hate,video,studying,negative,5
Mon,Aug,2020,c24a56ff-256e-46eb-9936-a6284451fc61,hate,video,studying,negative,5
Sun,Jan,2021,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,hate,photo,cooking,negative,5
Wed,Jul,2020,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,hate,photo,cooking,negative,5
Wed,Feb,2021,9a517a10-7dd2-4a30-b67a-925569d9ed84,hate,audio,science,negative,5
Mon,Jan,2021,9a517a10-7dd2-4a30-b67a-925569d9ed84,hate,audio,science,negative,5
Wed,Dec,2020,9a517a10-7dd2-4a30-b67a-925569d9ed84,hate,audio,science,negative,5
Tue,Mar,2021,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,hate,audio,veganism,negative,5
Tue,Aug,2020,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,hate,audio,veganism,negative,5
Sat,May,2021,295ff9f6-64f3-4704-9272-4a932f11d709,hate,video,travel,negative,5
Sat,Mar,2021,295ff9f6-64f3-4704-9272-4a932f11d709,hate,video,travel,negative,5
Sat,Mar,2021,295ff9f6-64f3-4704-9272-4a932f11d709,hate,video,travel,negative,5
Sun,May,2021,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,hate,audio,studying,negative,5
Fri,Dec,2020,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,hate,audio,studying,negative,5
Thu,Aug,2020,bfc26d2d-b5e5-415a-b104-64befef2f52a,hate,audio,food,negative,5
Sun,Feb,2021,2eb32cf2-da20-4b27-b4b6-c91716f528a5,hate,audio,veganism,negative,5
Wed,Nov,2020,2eb32cf2-da20-4b27-b4b6-c91716f528a5,hate,audio,veganism,negative,5
Thu,May,2021,2eb32cf2-da20-4b27-b4b6-c91716f528a5,hate,audio,veganism,negative,5
Sat,Aug,2020,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,hate,photo,animals,negative,5
Tue,Apr,2021,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,hate,photo,animals,negative,5
Sun,May,2021,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,hate,photo,animals,negative,5
Mon,Jan,2021,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,hate,photo,animals,negative,5
Sun,Oct,2020,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,hate,photo,animals,negative,5
Fri,Apr,2021,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,hate,photo,animals,negative,5
Sun,Oct,2020,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,hate,photo,animals,negative,5
Wed,Nov,2020,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,hate,photo,animals,negative,5
Sun,Aug,2020,fa39acec-96b1-441d-8f85-16dfb44bdfba,hate,photo,culture,negative,5
Sat,May,2021,4f215b36-f5c4-4294-81f2-80e4906b197d,hate,video,soccer,negative,5
Mon,Sep,2020,b6393b8b-320e-4558-8614-20a6727f2eea,hate,photo,food,negative,5
Mon,Oct,2020,b6393b8b-320e-4558-8614-20a6727f2eea,hate,photo,food,negative,5
Wed,Sep,2020,b6393b8b-320e-4558-8614-20a6727f2eea,hate,photo,food,negative,5
Sun,May,2021,b6393b8b-320e-4558-8614-20a6727f2eea,hate,photo,food,negative,5
Sat,Jan,2021,04e1996d-ccb3-4b19-923a-8dc2a52e4bd4,hate,audio,education,negative,5
Mon,Jan,2021,4ae90f6e-da63-4ce2-a357-a4b36c739b80,hate,GIF,travel,negative,5
Wed,Jan,2021,4ae90f6e-da63-4ce2-a357-a4b36c739b80,hate,GIF,travel,negative,5
Tue,Feb,2021,4ae90f6e-da63-4ce2-a357-a4b36c739b80,hate,GIF,travel,negative,5
Wed,Dec,2020,4ae90f6e-da63-4ce2-a357-a4b36c739b80,hate,GIF,travel,negative,5
Mon,Jul,2020,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,hate,audio,travel,negative,5
Tue,Nov,2020,d4012724-c8bf-4db3-8670-dfa1f630a72a,hate,photo,studying,negative,5
Sat,Aug,2020,d4012724-c8bf-4db3-8670-dfa1f630a72a,hate,photo,studying,negative,5
Fri,Aug,2020,21bc3be6-6bd1-4926-8bee-c4585873851b,hate,video,soccer,negative,5
Wed,May,2021,8c3e8682-dec4-4d3b-a4e1-8c146f70d56f,hate,video,food,negative,5
Sun,Oct,2020,bc8024c3-c51e-4875-b8df-419e9848f492,hate,GIF,veganism,negative,5
Fri,Feb,2021,bc8024c3-c51e-4875-b8df-419e9848f492,hate,GIF,veganism,negative,5
Mon,Jun,2020,bc8024c3-c51e-4875-b8df-419e9848f492,hate,GIF,veganism,negative,5
Sat,Feb,2021,1e1a8878-0435-4171-97e6-fddb4abc3452,hate,GIF,healthy eating,negative,5
Thu,Feb,2021,1e1a8878-0435-4171-97e6-fddb4abc3452,hate,GIF,healthy eating,negative,5
Fri,Mar,2021,57d8470d-e644-4fe3-b56e-33f1c626e8ea,hate,photo,cooking,negative,5
Sat,Aug,2020,f0c6ae88-c87e-4812-9713-ae45018a1f73,hate,photo,science,negative,5
Tue,Jul,2020,8f82022e-2ba7-4269-ab8f-3b47f87004de,hate,audio,healthy eating,negative,5
Tue,Feb,2021,8891433d-d874-4bd5-a8ca-4114a4131b20,hate,GIF,tennis,negative,5
Mon,Aug,2020,8891433d-d874-4bd5-a8ca-4114a4131b20,hate,GIF,tennis,negative,5
Mon,Aug,2020,8891433d-d874-4bd5-a8ca-4114a4131b20,hate,GIF,tennis,negative,5
Sun,Sep,2020,8891433d-d874-4bd5-a8ca-4114a4131b20,hate,GIF,tennis,negative,5
Sun,Nov,2020,8891433d-d874-4bd5-a8ca-4114a4131b20,hate,GIF,tennis,negative,5
Tue,May,2021,52be2c2f-be1f-4cda-a2d6-5c147c018115,hate,audio,food,negative,5
Thu,Nov,2020,52be2c2f-be1f-4cda-a2d6-5c147c018115,hate,audio,food,negative,5
Mon,Nov,2020,c4cc899d-4c35-47fd-9710-8e2dea9782c9,hate,photo,science,negative,5
Sat,Jun,2020,c4cc899d-4c35-47fd-9710-8e2dea9782c9,hate,photo,science,negative,5
Mon,Nov,2020,c4cc899d-4c35-47fd-9710-8e2dea9782c9,hate,photo,science,negative,5
Fri,Dec,2020,42a0f482-d3a8-4216-ba0b-1459abf854a6,hate,GIF,culture,negative,5
Sat,Sep,2020,42a0f482-d3a8-4216-ba0b-1459abf854a6,hate,GIF,culture,negative,5
Sun,Nov,2020,42a0f482-d3a8-4216-ba0b-1459abf854a6,hate,GIF,culture,negative,5
Wed,May,2021,041bf6c9-8b33-4ca0-a787-762eb8837d0c,hate,GIF,food,negative,5
Tue,Feb,2021,041bf6c9-8b33-4ca0-a787-762eb8837d0c,hate,GIF,food,negative,5
Sat,Feb,2021,041bf6c9-8b33-4ca0-a787-762eb8837d0c,hate,GIF,food,negative,5
Sun,Sep,2020,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,hate,audio,dogs,negative,5
Sun,Jul,2020,5fefd228-c550-4023-b767-ec8aa62de850,hate,video,cooking,negative,5
Wed,Jul,2020,5fefd228-c550-4023-b767-ec8aa62de850,hate,video,cooking,negative,5
Thu,Mar,2021,66af1757-534a-4ef9-a5a5-9d721e7c6c00,hate,audio,healthy eating,negative,5
Tue,Jul,2020,66af1757-534a-4ef9-a5a5-9d721e7c6c00,hate,audio,healthy eating,negative,5
Sat,Apr,2021,2771fa81-b26c-4e11-86ac-90e85faf4981,hate,video,dogs,negative,5
Wed,Sep,2020,2771fa81-b26c-4e11-86ac-90e85faf4981,hate,video,dogs,negative,5
Thu,Oct,2020,2771fa81-b26c-4e11-86ac-90e85faf4981,hate,video,dogs,negative,5
Thu,Oct,2020,a03b3048-776e-4925-a52e-f6b1760a1be4,hate,photo,education,negative,5
Tue,Dec,2020,56d13215-1444-49b0-8e17-3a888bcd4e1e,hate,GIF,fitness,negative,5
Fri,Jan,2021,56d13215-1444-49b0-8e17-3a888bcd4e1e,hate,GIF,fitness,negative,5
Mon,Dec,2020,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,hate,video,technology,negative,5
Wed,Aug,2020,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,hate,video,technology,negative,5
Tue,Sep,2020,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,hate,video,technology,negative,5
Mon,Jan,2021,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,hate,video,technology,negative,5
Fri,Jun,2021,cafddd25-5653-4219-8dc7-a3eae45ea926,hate,video,fitness,negative,5
Sun,Dec,2020,cafddd25-5653-4219-8dc7-a3eae45ea926,hate,video,fitness,negative,5
Tue,Nov,2020,cafddd25-5653-4219-8dc7-a3eae45ea926,hate,video,fitness,negative,5
Thu,Jul,2020,cafddd25-5653-4219-8dc7-a3eae45ea926,hate,video,fitness,negative,5
Fri,Sep,2020,c24f4499-faae-4ff0-baf1-4be6a9061aa1,hate,audio,animals,negative,5
Sat,Apr,2021,2669dbfc-65d4-4770-a916-e6507f881131,hate,photo,science,negative,5
Sat,Mar,2021,2669dbfc-65d4-4770-a916-e6507f881131,hate,photo,science,negative,5
Wed,Jun,2021,2669dbfc-65d4-4770-a916-e6507f881131,hate,photo,science,negative,5
Sun,Dec,2020,b529487b-160b-48cd-aacc-2741b18462c6,hate,GIF,studying,negative,5
Sat,Jun,2021,b529487b-160b-48cd-aacc-2741b18462c6,hate,GIF,studying,negative,5
Fri,Aug,2020,b529487b-160b-48cd-aacc-2741b18462c6,hate,GIF,studying,negative,5
Tue,Aug,2020,b529487b-160b-48cd-aacc-2741b18462c6,hate,GIF,studying,negative,5
Sun,Jan,2021,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,hate,photo,dogs,negative,5
Tue,Apr,2021,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,hate,photo,dogs,negative,5
Wed,Aug,2020,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,hate,photo,dogs,negative,5
Wed,Mar,2021,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,hate,photo,dogs,negative,5
Sun,Mar,2021,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,hate,photo,dogs,negative,5
Sun,Jun,2021,25c8f882-464d-4465-9ed2-e7f7706c1775,hate,audio,healthy eating,negative,5
Thu,Apr,2021,77a3ac9f-7607-411f-a280-5431c71e3943,hate,audio,tennis,negative,5
Wed,Nov,2020,edea43f3-1541-4e42-8419-d1cdf749025c,hate,photo,cooking,negative,5
Thu,Mar,2021,edea43f3-1541-4e42-8419-d1cdf749025c,hate,photo,cooking,negative,5
Thu,Aug,2020,4426d1ae-cb98-45cf-8d1d-c176ef755293,hate,GIF,science,negative,5
Fri,Feb,2021,4426d1ae-cb98-45cf-8d1d-c176ef755293,hate,GIF,science,negative,5
Fri,Jul,2020,74989207-b147-4a13-89b8-f0d868dfdf4a,hate,audio,science,negative,5
Mon,Jul,2020,74989207-b147-4a13-89b8-f0d868dfdf4a,hate,audio,science,negative,5
Sat,Jun,2020,74989207-b147-4a13-89b8-f0d868dfdf4a,hate,audio,science,negative,5
Sat,Jan,2021,74989207-b147-4a13-89b8-f0d868dfdf4a,hate,audio,science,negative,5
Wed,Oct,2020,74989207-b147-4a13-89b8-f0d868dfdf4a,hate,audio,science,negative,5
Sun,Mar,2021,74989207-b147-4a13-89b8-f0d868dfdf4a,hate,audio,science,negative,5
Sat,Nov,2020,9fdcedb3-8e19-4755-93b2-133673d4620b,hate,audio,travel,negative,5
Sat,Oct,2020,9489565a-a899-4693-ad48-369f86b4b862,hate,GIF,studying,negative,5
Fri,Feb,2021,c056339f-7bc9-487a-85eb-aa7c6da9e5fb,hate,video,veganism,negative,5
Wed,Dec,2020,c056339f-7bc9-487a-85eb-aa7c6da9e5fb,hate,video,veganism,negative,5
Sat,Apr,2021,c056339f-7bc9-487a-85eb-aa7c6da9e5fb,hate,video,veganism,negative,5
Sat,May,2021,c056339f-7bc9-487a-85eb-aa7c6da9e5fb,hate,video,veganism,negative,5
Fri,Sep,2020,c056339f-7bc9-487a-85eb-aa7c6da9e5fb,hate,video,veganism,negative,5
Sun,Nov,2020,d347afb6-c092-4301-ba7d-4c59d10142cb,hate,photo,tennis,negative,5
Tue,Jul,2020,62e3c102-b551-4625-b949-d589babb16d8,hate,photo,soccer,negative,5
Wed,Apr,2021,62e3c102-b551-4625-b949-d589babb16d8,hate,photo,soccer,negative,5
Sat,Mar,2021,62e3c102-b551-4625-b949-d589babb16d8,hate,photo,soccer,negative,5
Thu,Dec,2020,fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,hate,GIF,soccer,negative,5
Tue,Apr,2021,fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,hate,GIF,soccer,negative,5
Wed,Sep,2020,fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,hate,GIF,soccer,negative,5
Sat,Mar,2021,37c5a8aa-d239-4b94-ae68-2754825d36ff,hate,photo,public speaking,negative,5
Thu,Jul,2020,8644e163-704a-4a99-a859-5e07fcfe3879,hate,photo,education,negative,5
Wed,Aug,2020,8644e163-704a-4a99-a859-5e07fcfe3879,hate,photo,education,negative,5
Tue,Sep,2020,8644e163-704a-4a99-a859-5e07fcfe3879,hate,photo,education,negative,5
Thu,Jun,2020,6547f69d-891d-4e1c-bd69-fc8735b8fca8,hate,video,science,negative,5
Wed,Jan,2021,6547f69d-891d-4e1c-bd69-fc8735b8fca8,hate,video,science,negative,5
Fri,Dec,2020,235a0022-a683-4381-8e9e-aaf75fe90734,hate,photo,fitness,negative,5
Tue,Jul,2020,235a0022-a683-4381-8e9e-aaf75fe90734,hate,photo,fitness,negative,5
Thu,Feb,2021,21dfb75d-9d98-4627-b074-f4372025d23f,hate,GIF,culture,negative,5
Tue,Dec,2020,21dfb75d-9d98-4627-b074-f4372025d23f,hate,GIF,culture,negative,5
Sun,Jan,2021,21dfb75d-9d98-4627-b074-f4372025d23f,hate,GIF,culture,negative,5
Wed,Nov,2020,e4127cae-c2e9-4321-919a-be6d11636808,hate,audio,science,negative,5
Sat,Sep,2020,e4127cae-c2e9-4321-919a-be6d11636808,hate,audio,science,negative,5
Sun,Oct,2020,46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,hate,video,food,negative,5
Sat,Jun,2020,46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,hate,video,food,negative,5
Thu,Dec,2020,46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,hate,video,food,negative,5
Fri,Jul,2020,46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,hate,video,food,negative,5
Wed,Aug,2020,03ed0e2b-bd63-4079-8910-62c187526ca0,hate,audio,healthy eating,negative,5
Tue,Dec,2020,03ed0e2b-bd63-4079-8910-62c187526ca0,hate,audio,healthy eating,negative,5
Sat,May,2021,5dc325aa-d5d1-4552-9997-cd25b7608be9,hate,audio,healthy eating,negative,5
Sat,May,2021,503bd384-9733-4739-81f5-561b2328f6d8,hate,GIF,food,negative,5
Tue,Oct,2020,503bd384-9733-4739-81f5-561b2328f6d8,hate,GIF,food,negative,5
Mon,May,2021,16f8b629-5173-420f-9c8b-577313e9e128,hate,video,healthy eating,negative,5
Fri,Jan,2021,16f8b629-5173-420f-9c8b-577313e9e128,hate,video,healthy eating,negative,5
Fri,Mar,2021,24f994fa-51d4-4e5e-bdac-79de67e7afbb,hate,video,food,negative,5
Mon,Feb,2021,24f994fa-51d4-4e5e-bdac-79de67e7afbb,hate,video,food,negative,5
Thu,Sep,2020,24f994fa-51d4-4e5e-bdac-79de67e7afbb,hate,video,food,negative,5
Fri,Nov,2020,b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,hate,GIF,animals,negative,5
Wed,Feb,2021,b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,hate,GIF,animals,negative,5
Tue,Apr,2021,b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,hate,GIF,animals,negative,5
Sun,Aug,2020,b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,hate,GIF,animals,negative,5
Tue,Mar,2021,e7baa303-bc5c-4990-b813-e16fc42342d3,hate,audio,science,negative,5
Sat,Oct,2020,73a7ec8f-08e7-41c6-a995-51537ff8772a,hate,video,technology,negative,5
